signal_id,application_id,vendor,score,band,reason_codes,raw_response,vendor_latency_ms,received_at
283,365,SENTINEL,386,MEDIUM,ADDRESS_MISMATCH,"{""requestId"":""sen-9518823e"",""score"":386,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",1856,2026-02-06 20:40:16.748350-05:00
284,366,SENTINEL,128,LOW,"PHONE_CARRIER_RISK,BANK_ACCOUNT_AGE,DEVICE_REPUTATION","{""requestId"":""sen-334ffbf0"",""score"":128,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""BANK_ACCOUNT_AGE"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",156,2026-02-06 17:41:11.573070-05:00
285,368,SENTINEL,355,MEDIUM,VELOCITY_APPLICANT,"{""requestId"":""sen-6fbeef53"",""score"":355,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",208,2026-02-06 22:13:26.853889-05:00
286,370,SENTINEL,93,LOW,"PHONE_CARRIER_RISK,VELOCITY_APPLICANT","{""requestId"":""sen-ac2de2b6"",""score"":93,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",1428,2026-02-06 19:33:56.281031-05:00
287,372,SENTINEL,170,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-e89cd619"",""score"":170,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",376,2026-02-06 21:48:11.479252-05:00
288,373,SENTINEL,234,LOW,SYNTHETIC_ID_PATTERN,"{""requestId"":""sen-86d44fcb"",""score"":234,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",561,2026-02-06 19:47:24.603042-05:00
289,374,SENTINEL,528,MEDIUM,"BANK_ACCOUNT_AGE,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-250bc97d"",""score"":528,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",347,2026-02-06 22:05:07.156987-05:00
290,375,SENTINEL,543,MEDIUM,"ADDRESS_MISMATCH,SYNTHETIC_ID_PATTERN,EMAIL_AGE_LOW","{""requestId"":""sen-c343432e"",""score"":543,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",117,2026-02-06 22:06:03.041509-05:00
291,376,SENTINEL,470,MEDIUM,"IP_PROXY,BANK_ACCOUNT_AGE","{""requestId"":""sen-617abce0"",""score"":470,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.1""}",453,2026-02-06 19:46:57.430848-05:00
292,377,SENTINEL,84,LOW,"DEVICE_REPUTATION,IP_PROXY,IDENTITY_MISMATCH","{""requestId"":""sen-ffb23691"",""score"":84,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""IP_PROXY"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",668,2026-02-06 23:49:17.151819-05:00
293,378,SENTINEL,292,LOW,"PHONE_CARRIER_RISK,EMAIL_AGE_LOW,IP_PROXY,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-9de9b043"",""score"":292,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""EMAIL_AGE_LOW"",""IP_PROXY"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",604,2026-02-06 23:32:21.896226-05:00
294,381,SENTINEL,282,LOW,VELOCITY_APPLICANT,"{""requestId"":""sen-78901d58"",""score"":282,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",253,2026-02-07 07:12:51.853624-05:00
295,382,SENTINEL,360,MEDIUM,DEVICE_REPUTATION,"{""requestId"":""sen-16c7970a"",""score"":360,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",80,2026-02-07 07:41:15.884300-05:00
296,383,SENTINEL,243,LOW,"BANK_ACCOUNT_AGE,ADDRESS_MISMATCH","{""requestId"":""sen-b4ff10bb"",""score"":243,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",453,2026-02-07 10:22:17.429148-05:00
297,384,SENTINEL,348,LOW,"SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK,DEVICE_REPUTATION","{""requestId"":""sen-53368a6d"",""score"":348,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.1""}",578,2026-02-07 11:18:37.464713-05:00
298,385,SENTINEL,1,LOW,IP_PROXY,"{""requestId"":""sen-f16e041e"",""score"":1,""band"":""LOW"",""reasonCodes"":[""IP_PROXY""],""modelVersion"":""sr-4.2""}",204,2026-02-07 15:30:43.887169-05:00
299,386,SENTINEL,29,LOW,PHONE_CARRIER_RISK,"{""requestId"":""sen-8fa57dd0"",""score"":29,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",101,2026-02-07 12:09:53.260824-05:00
300,387,SENTINEL,170,LOW,"EMAIL_AGE_LOW,VELOCITY_APPLICANT","{""requestId"":""sen-2ddcf782"",""score"":170,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",474,2026-02-07 15:31:24.658330-05:00
301,388,SENTINEL,610,MEDIUM,"DEVICE_REPUTATION,IP_PROXY,PHONE_CARRIER_RISK,IDENTITY_MISMATCH","{""requestId"":""sen-cc147133"",""score"":610,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION"",""IP_PROXY"",""PHONE_CARRIER_RISK"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",670,2026-02-07 16:45:34.627707-05:00
302,389,SENTINEL,190,LOW,"PHONE_CARRIER_RISK,IP_PROXY,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-6a4beae5"",""score"":190,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""IP_PROXY"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",3153,2026-02-07 16:50:18.975711-05:00
303,390,SENTINEL,319,LOW,"DEVICE_REPUTATION,PHONE_CARRIER_RISK,IP_PROXY","{""requestId"":""sen-08836497"",""score"":319,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""PHONE_CARRIER_RISK"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",1520,2026-02-07 19:51:52.662711-05:00
304,391,SENTINEL,438,MEDIUM,"ADDRESS_MISMATCH,PHONE_CARRIER_RISK,IDENTITY_MISMATCH","{""requestId"":""sen-a6bade48"",""score"":438,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH"",""PHONE_CARRIER_RISK"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.1""}",1304,2026-02-07 16:54:44.593948-05:00
305,393,SENTINEL,578,MEDIUM,"EMAIL_AGE_LOW,IP_PROXY,BANK_ACCOUNT_AGE,DEVICE_REPUTATION","{""requestId"":""sen-e329d1ab"",""score"":578,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW"",""IP_PROXY"",""BANK_ACCOUNT_AGE"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",254,2026-02-07 21:16:44.139683-05:00
306,395,SENTINEL,366,MEDIUM,"SYNTHETIC_ID_PATTERN,IDENTITY_MISMATCH,DEVICE_REPUTATION","{""requestId"":""sen-1f98c50f"",""score"":366,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IDENTITY_MISMATCH"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",201,2026-02-08 10:42:57.117212-05:00
307,397,SENTINEL,339,LOW,"IDENTITY_MISMATCH,IP_PROXY,DEVICE_REPUTATION,PHONE_CARRIER_RISK","{""requestId"":""sen-5c07b872"",""score"":339,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""IP_PROXY"",""DEVICE_REPUTATION"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",333,2026-02-08 16:13:14.693314-05:00
308,398,SENTINEL,165,LOW,"VELOCITY_APPLICANT,IP_PROXY","{""requestId"":""sen-fa3f3223"",""score"":165,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",621,2026-02-08 16:42:28.322190-05:00
309,400,SENTINEL,442,MEDIUM,"IDENTITY_MISMATCH,BANK_ACCOUNT_AGE,IP_PROXY,ADDRESS_MISMATCH","{""requestId"":""sen-36ae2587"",""score"":442,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH"",""BANK_ACCOUNT_AGE"",""IP_PROXY"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",66,2026-02-09 02:14:53.214848-05:00
310,401,SENTINEL,178,LOW,"VELOCITY_APPLICANT,BANK_ACCOUNT_AGE","{""requestId"":""sen-d4e59f38"",""score"":178,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",269,2026-02-09 04:17:19.420652-05:00
311,402,SENTINEL,231,LOW,"DEVICE_REPUTATION,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-731d18ea"",""score"":231,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",1034,2026-02-09 03:56:46.804369-05:00
312,403,SENTINEL,149,LOW,"EMAIL_AGE_LOW,BANK_ACCOUNT_AGE,SYNTHETIC_ID_PATTERN,IP_PROXY","{""requestId"":""sen-1154929c"",""score"":149,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""BANK_ACCOUNT_AGE"",""SYNTHETIC_ID_PATTERN"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",2213,2026-02-09 02:22:07.651543-05:00
313,404,SENTINEL,258,LOW,"SYNTHETIC_ID_PATTERN,VELOCITY_APPLICANT,EMAIL_AGE_LOW,IDENTITY_MISMATCH","{""requestId"":""sen-af8c0c4d"",""score"":258,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",116,2026-02-09 04:50:14.830169-05:00
314,405,SENTINEL,299,LOW,"BANK_ACCOUNT_AGE,DEVICE_REPUTATION,VELOCITY_APPLICANT,IP_PROXY","{""requestId"":""sen-4dc385ff"",""score"":299,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""DEVICE_REPUTATION"",""VELOCITY_APPLICANT"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",415,2026-02-09 07:33:54.679318-05:00
315,406,SENTINEL,431,MEDIUM,"EMAIL_AGE_LOW,ADDRESS_MISMATCH","{""requestId"":""sen-ebfaffb0"",""score"":431,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",2167,2026-02-09 08:34:25.157247-05:00
316,407,SENTINEL,116,LOW,"SYNTHETIC_ID_PATTERN,BANK_ACCOUNT_AGE,VELOCITY_APPLICANT","{""requestId"":""sen-8a327962"",""score"":116,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""BANK_ACCOUNT_AGE"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.1""}",1084,2026-02-09 07:30:55.431313-05:00
317,408,SENTINEL,397,MEDIUM,IP_PROXY,"{""requestId"":""sen-2869f314"",""score"":397,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY""],""modelVersion"":""sr-4.2""}",76,2026-02-09 07:16:19.965709-05:00
318,409,SENTINEL,444,MEDIUM,BANK_ACCOUNT_AGE,"{""requestId"":""sen-c6a16cc5"",""score"":444,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",830,2026-02-09 10:34:55.996309-05:00
319,410,SENTINEL,302,LOW,"ADDRESS_MISMATCH,EMAIL_AGE_LOW,VELOCITY_APPLICANT,IP_PROXY","{""requestId"":""sen-64d8e677"",""score"":302,""band"":""LOW"",""reasonCodes"":[""ADDRESS_MISMATCH"",""EMAIL_AGE_LOW"",""VELOCITY_APPLICANT"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",960,2026-02-09 09:06:37.831525-05:00
320,411,SENTINEL,346,LOW,"DEVICE_REPUTATION,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-03106029"",""score"":346,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",1430,2026-02-09 07:36:05.850115-05:00
321,412,SENTINEL,372,MEDIUM,BANK_ACCOUNT_AGE,"{""requestId"":""sen-a147d9da"",""score"":372,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",3907,2026-02-09 07:38:35.131834-05:00
322,413,SENTINEL,501,MEDIUM,DEVICE_REPUTATION,"{""requestId"":""sen-3f7f538c"",""score"":501,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.1""}",860,2026-02-09 12:32:59.758564-05:00
323,414,SENTINEL,413,MEDIUM,,"{""requestId"":""sen-ddb6cd3d"",""score"":413,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",108,2026-02-09 09:00:37.966369-05:00
324,415,SENTINEL,498,MEDIUM,"IP_PROXY,IDENTITY_MISMATCH,VELOCITY_APPLICANT,BANK_ACCOUNT_AGE","{""requestId"":""sen-7bee46ef"",""score"":498,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""IDENTITY_MISMATCH"",""VELOCITY_APPLICANT"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",102,2026-02-09 10:53:14.249139-05:00
325,416,SENTINEL,460,MEDIUM,"SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK,IP_PROXY,BANK_ACCOUNT_AGE","{""requestId"":""sen-1a25c0a1"",""score"":460,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK"",""IP_PROXY"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",673,2026-02-09 09:20:49.838288-05:00
326,417,SENTINEL,406,MEDIUM,"IP_PROXY,VELOCITY_APPLICANT,BANK_ACCOUNT_AGE","{""requestId"":""sen-b85d3a52"",""score"":406,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""VELOCITY_APPLICANT"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",1561,2026-02-09 10:34:26.990658-05:00
327,420,SENTINEL,393,MEDIUM,"DEVICE_REPUTATION,IDENTITY_MISMATCH,BANK_ACCOUNT_AGE","{""requestId"":""sen-9303a767"",""score"":393,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION"",""IDENTITY_MISMATCH"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",1474,2026-02-09 14:14:13.551280-05:00
328,421,SENTINEL,577,MEDIUM,"ADDRESS_MISMATCH,IP_PROXY,VELOCITY_APPLICANT,DEVICE_REPUTATION","{""requestId"":""sen-313b2119"",""score"":577,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH"",""IP_PROXY"",""VELOCITY_APPLICANT"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.1""}",237,2026-02-09 10:57:44.928692-05:00
329,422,SENTINEL,145,LOW,"DEVICE_REPUTATION,EMAIL_AGE_LOW","{""requestId"":""sen-cf729aca"",""score"":145,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",26,2026-02-09 11:55:16.648140-05:00
330,424,SENTINEL,476,MEDIUM,"DEVICE_REPUTATION,ADDRESS_MISMATCH,BANK_ACCOUNT_AGE","{""requestId"":""sen-0be18e2e"",""score"":476,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION"",""ADDRESS_MISMATCH"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",180,2026-02-09 13:32:48.135183-05:00
331,425,SENTINEL,594,MEDIUM,"IP_PROXY,EMAIL_AGE_LOW","{""requestId"":""sen-aa1907df"",""score"":594,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",5146,2026-02-09 11:30:22.255300-05:00
332,426,SENTINEL,387,MEDIUM,"VELOCITY_APPLICANT,DEVICE_REPUTATION,IP_PROXY,EMAIL_AGE_LOW","{""requestId"":""sen-48508191"",""score"":387,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT"",""DEVICE_REPUTATION"",""IP_PROXY"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",207,2026-02-09 15:11:04.451206-05:00
333,427,SENTINEL,282,LOW,"SYNTHETIC_ID_PATTERN,IP_PROXY,BANK_ACCOUNT_AGE","{""requestId"":""sen-e687fb42"",""score"":282,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IP_PROXY"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",1829,2026-02-09 15:02:55.821081-05:00
334,428,SENTINEL,153,LOW,"IDENTITY_MISMATCH,BANK_ACCOUNT_AGE","{""requestId"":""sen-84bf74f4"",""score"":153,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",175,2026-02-09 11:50:55.472485-05:00
335,430,SENTINEL,433,MEDIUM,"SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK,IP_PROXY","{""requestId"":""sen-c12e6857"",""score"":433,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",184,2026-02-09 14:22:31.605195-05:00
336,431,SENTINEL,290,LOW,,"{""requestId"":""sen-5f65e209"",""score"":290,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",2180,2026-02-09 16:30:48.168517-05:00
337,432,SENTINEL,700,HIGH,"IP_PROXY,ADDRESS_MISMATCH,DEVICE_REPUTATION","{""requestId"":""sen-fd9d5bba"",""score"":700,""band"":""HIGH"",""reasonCodes"":[""IP_PROXY"",""ADDRESS_MISMATCH"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",135,2026-02-09 12:44:12.820972-05:00
338,433,SENTINEL,293,LOW,"DEVICE_REPUTATION,ADDRESS_MISMATCH,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-9bd4d56c"",""score"":293,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""ADDRESS_MISMATCH"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",945,2026-02-09 13:27:52.345185-05:00
339,435,SENTINEL,436,MEDIUM,BANK_ACCOUNT_AGE,"{""requestId"":""sen-d843c8cf"",""score"":436,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",677,2026-02-09 15:05:21.499645-05:00
340,436,SENTINEL,178,LOW,"EMAIL_AGE_LOW,IP_PROXY,VELOCITY_APPLICANT,DEVICE_REPUTATION","{""requestId"":""sen-767b4281"",""score"":178,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""IP_PROXY"",""VELOCITY_APPLICANT"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",1237,2026-02-09 14:47:44.849357-05:00
341,437,SENTINEL,735,HIGH,,"{""requestId"":""sen-14b2bc33"",""score"":735,""band"":""HIGH"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",1183,2026-02-09 13:45:12.796501-05:00
342,439,SENTINEL,81,LOW,"SYNTHETIC_ID_PATTERN,EMAIL_AGE_LOW,VELOCITY_APPLICANT,ADDRESS_MISMATCH","{""requestId"":""sen-5121af96"",""score"":81,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""EMAIL_AGE_LOW"",""VELOCITY_APPLICANT"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",257,2026-02-09 14:01:07.085936-05:00
343,440,SENTINEL,512,MEDIUM,"IP_PROXY,ADDRESS_MISMATCH,PHONE_CARRIER_RISK,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-ef592947"",""score"":512,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""ADDRESS_MISMATCH"",""PHONE_CARRIER_RISK"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",521,2026-02-09 13:59:45.911093-05:00
344,441,SENTINEL,611,MEDIUM,,"{""requestId"":""sen-8d90a2f9"",""score"":611,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",69,2026-02-09 16:29:23.098783-05:00
345,442,SENTINEL,420,MEDIUM,VELOCITY_APPLICANT,"{""requestId"":""sen-2bc81cab"",""score"":420,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",299,2026-02-09 17:17:18.359837-05:00
346,446,SENTINEL,1,LOW,"VELOCITY_APPLICANT,IP_PROXY,IDENTITY_MISMATCH,PHONE_CARRIER_RISK","{""requestId"":""sen-a4a60371"",""score"":1,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT"",""IP_PROXY"",""IDENTITY_MISMATCH"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",931,2026-02-09 15:32:56.249224-05:00
347,447,SENTINEL,399,MEDIUM,SYNTHETIC_ID_PATTERN,"{""requestId"":""sen-42dd7d23"",""score"":399,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",245,2026-02-09 14:53:08.060017-05:00
348,448,SENTINEL,186,LOW,"IDENTITY_MISMATCH,ADDRESS_MISMATCH,IP_PROXY,VELOCITY_APPLICANT","{""requestId"":""sen-e114f6d4"",""score"":186,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""ADDRESS_MISMATCH"",""IP_PROXY"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",188,2026-02-09 17:43:30.879821-05:00
349,449,SENTINEL,1,LOW,"DEVICE_REPUTATION,VELOCITY_APPLICANT,EMAIL_AGE_LOW,PHONE_CARRIER_RISK","{""requestId"":""sen-7f4c7086"",""score"":1,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",48,2026-02-09 17:12:00.677318-05:00
350,450,SENTINEL,435,MEDIUM,"PHONE_CARRIER_RISK,BANK_ACCOUNT_AGE","{""requestId"":""sen-1d83ea38"",""score"":435,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.1""}",547,2026-02-09 16:51:11.625307-05:00
351,452,SENTINEL,437,MEDIUM,DEVICE_REPUTATION,"{""requestId"":""sen-59f2dd9b"",""score"":437,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",271,2026-02-09 17:48:03.684203-05:00
352,453,SENTINEL,1,LOW,VELOCITY_APPLICANT,"{""requestId"":""sen-f82a574c"",""score"":1,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",227,2026-02-09 15:42:34.680377-05:00
353,454,SENTINEL,434,MEDIUM,DEVICE_REPUTATION,"{""requestId"":""sen-9661d0fe"",""score"":434,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",697,2026-02-09 16:05:54.027015-05:00
354,455,SENTINEL,388,MEDIUM,"SYNTHETIC_ID_PATTERN,IDENTITY_MISMATCH","{""requestId"":""sen-34994ab0"",""score"":388,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",369,2026-02-09 17:38:14.536605-05:00
355,457,SENTINEL,413,MEDIUM,"ADDRESS_MISMATCH,PHONE_CARRIER_RISK,IP_PROXY","{""requestId"":""sen-71083e13"",""score"":413,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH"",""PHONE_CARRIER_RISK"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",492,2026-02-09 17:06:04.203050-05:00
356,458,SENTINEL,205,LOW,"BANK_ACCOUNT_AGE,ADDRESS_MISMATCH,VELOCITY_APPLICANT,EMAIL_AGE_LOW","{""requestId"":""sen-0f3fb7c5"",""score"":205,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""ADDRESS_MISMATCH"",""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",10084,2026-02-09 20:36:53.926601-05:00
357,459,SENTINEL,175,LOW,"IDENTITY_MISMATCH,VELOCITY_APPLICANT,SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK","{""requestId"":""sen-ad773176"",""score"":175,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""VELOCITY_APPLICANT"",""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",677,2026-02-09 19:44:44.799629-05:00
358,460,SENTINEL,287,LOW,"EMAIL_AGE_LOW,SYNTHETIC_ID_PATTERN,BANK_ACCOUNT_AGE","{""requestId"":""sen-4baeab28"",""score"":287,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""SYNTHETIC_ID_PATTERN"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",362,2026-02-09 22:07:15.141608-05:00
359,461,SENTINEL,543,MEDIUM,"PHONE_CARRIER_RISK,SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH","{""requestId"":""sen-e9e624d9"",""score"":543,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",842,2026-02-09 19:51:41.216660-05:00
360,462,SENTINEL,128,LOW,"EMAIL_AGE_LOW,BANK_ACCOUNT_AGE","{""requestId"":""sen-881d9e8b"",""score"":128,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",216,2026-02-09 19:12:41.321654-05:00
