event_id,application_id,event_type,from_status,to_status,actor_type,actor_id,occurred_at,recorded_at,detail
5385,172,REVIEW_OPENED,,,UNDERWRITER,c.obrien,2026-02-14 01:39:52.129651-05:00,2026-02-14 01:39:52.341651-05:00,
5386,132,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,m.okonkwo,2026-02-14 01:43:45.757913-05:00,2026-02-14 01:43:45.929913-05:00,
5387,132,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 01:43:45.757913-05:00,2026-02-14 01:43:45.929913-05:00,
5388,14,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,renee.blackwell,2026-02-14 01:46:41.466954-05:00,2026-02-14 01:46:41.520954-05:00,Voided check missing
5389,393,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-02-14 01:48:11.150596-05:00,2026-02-14 01:48:11.583596-05:00,
5390,132,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 01:52:32.550438-05:00,2026-02-14 01:52:32.722438-05:00,
5391,132,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 01:52:32.550438-05:00,2026-02-14 01:52:32.722438-05:00,
5392,597,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 01:58:10.165220-05:00,2026-02-14 01:58:10.802220-05:00,
5393,172,REVIEW_CLOSED,,,UNDERWRITER,c.obrien,2026-02-14 02:00:51.530809-05:00,2026-02-14 02:00:51.742809-05:00,
5394,393,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-02-14 02:01:57.696174-05:00,2026-02-14 02:01:58.129174-05:00,
5395,279,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-02-14 02:02:11.718879-05:00,2026-02-14 02:02:12.037879-05:00,
5396,390,REVIEW_CLOSED,,,UNDERWRITER,k.abernathy,2026-02-14 02:02:36.994006-05:00,2026-02-14 02:02:37.424006-05:00,
5397,597,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 02:04:14.587521-05:00,2026-02-14 02:04:15.224521-05:00,
5398,535,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,a.castellanos,2026-02-14 02:14:29.033097-05:00,2026-02-14 02:14:29.608097-05:00,
5399,131,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 02:16:46.890896-05:00,2026-02-14 02:16:47.061896-05:00,
5400,132,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 02:19:32.087615-05:00,2026-02-14 02:19:32.259615-05:00,
5401,132,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 02:19:32.087616-05:00,2026-02-14 02:19:32.259616-05:00,
5402,509,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,j.beaumont,2026-02-14 02:20:07.135840-05:00,2026-02-14 02:20:07.684840-05:00,
5403,509,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-02-14 02:24:03.218987-05:00,2026-02-14 02:24:03.767987-05:00,
5404,162,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 02:25:48.625394-05:00,2026-02-14 02:25:48.827394-05:00,
5405,733,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-14 02:28:03.716252-05:00,2026-02-14 02:28:03.789252-05:00,Standard package for LOC
5406,612,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 02:31:58.899012-05:00,2026-02-14 02:31:59.551012-05:00,
5407,294,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 02:35:59.477989-05:00,2026-02-14 02:35:59.811989-05:00,
5408,172,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,c.obrien,2026-02-14 02:37:56.445791-05:00,2026-02-14 02:37:56.657791-05:00,
5409,509,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-02-14 02:44:37.917605-05:00,2026-02-14 02:44:38.466605-05:00,
5410,576,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-02-14 02:46:27.242805-05:00,2026-02-14 02:46:27.858805-05:00,
5411,397,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,l.nakamura,2026-02-14 02:49:01.444853-05:00,2026-02-14 02:49:01.881853-05:00,Need most recent business tax return
5412,115,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 02:49:52.396819-05:00,2026-02-14 02:49:52.551819-05:00,
5413,535,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-02-14 02:54:12.129377-05:00,2026-02-14 02:54:12.704377-05:00,
5414,16,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,m.okonkwo,2026-02-14 02:56:15.032292-05:00,2026-02-14 02:56:15.088292-05:00,
5415,323,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 02:57:07.944278-05:00,2026-02-14 02:57:08.307278-05:00,
5416,132,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 02:57:37.263869-05:00,2026-02-14 02:57:37.435869-05:00,
5417,117,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,k.abernathy,2026-02-14 02:59:18.135416-05:00,2026-02-14 02:59:18.292416-05:00,"Bank statement unreadable, requested a clean copy"
5418,16,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 02:59:55.887911-05:00,2026-02-14 02:59:55.943911-05:00,
5419,576,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-02-14 03:00:29.476369-05:00,2026-02-14 03:00:30.092369-05:00,
5420,172,DECLINED,DECISIONED,DECLINED,SYSTEM,underwriting-service,2026-02-14 03:02:07.807091-05:00,2026-02-14 03:02:08.019091-05:00,
5421,469,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,p.deshmukh,2026-02-14 03:04:45.795180-05:00,2026-02-14 03:04:46.304180-05:00,Need signed 4506-C
5422,530,WITHDRAWN,IN_REVIEW,WITHDRAWN,APPLICANT,portal,2026-02-14 03:07:16.859980-05:00,2026-02-14 03:07:17.429980-05:00,Applicant withdrew
5423,535,REVIEW_CLOSED,,,UNDERWRITER,a.castellanos,2026-02-14 03:08:14.412402-05:00,2026-02-14 03:08:14.987402-05:00,
5424,279,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,s.whitfield,2026-02-14 03:08:54.707629-05:00,2026-02-14 03:08:55.026629-05:00,
5425,16,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 03:19:23.857718-05:00,2026-02-14 03:19:23.913718-05:00,
5426,560,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,k.abernathy,2026-02-14 03:19:57.541142-05:00,2026-02-14 03:19:58.141142-05:00,Debt schedule incomplete
5427,546,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,renee.blackwell,2026-02-14 03:22:36.032055-05:00,2026-02-14 03:22:36.618055-05:00,
5428,132,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,m.okonkwo,2026-02-14 03:22:37.263869-05:00,2026-02-14 03:22:37.435869-05:00,"Bank statement unreadable, requested a clean copy"
5429,509,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-02-14 03:24:25.213838-05:00,2026-02-14 03:24:25.762838-05:00,
5430,615,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 03:26:35.481811-05:00,2026-02-14 03:26:36.136811-05:00,
5431,393,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,t.rivas,2026-02-14 03:29:41.270993-05:00,2026-02-14 03:29:41.703993-05:00,Statement is for the wrong account
5432,509,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-02-14 03:31:57.381207-05:00,2026-02-14 03:31:57.930207-05:00,
5433,219,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,l.nakamura,2026-02-14 03:35:21.672966-05:00,2026-02-14 03:35:21.931966-05:00,"Bank statement unreadable, requested a clean copy"
5434,906,CREATED,,DRAFT,APPLICANT,portal,2026-02-14 03:35:39.471764-05:00,2026-02-14 03:35:39.717764-05:00,
5435,521,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 03:38:05.623355-05:00,2026-02-14 03:38:06.184355-05:00,
5436,677,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,k.abernathy,2026-02-14 03:39:03.035521-05:00,2026-02-14 03:39:03.752521-05:00,
5437,535,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-02-14 03:39:50.668174-05:00,2026-02-14 03:39:51.243174-05:00,
5438,591,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 03:43:48.451227-05:00,2026-02-14 03:43:49.082227-05:00,
5439,102,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-02-14 03:47:20.833745-05:00,2026-02-14 03:47:20.975745-05:00,
5440,535,REVIEW_CLOSED,,,UNDERWRITER,a.castellanos,2026-02-14 03:48:15.411745-05:00,2026-02-14 03:48:15.986745-05:00,
5441,534,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 03:49:37.267664-05:00,2026-02-14 03:49:37.841664-05:00,
5442,16,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 03:49:37.824180-05:00,2026-02-14 03:49:37.880180-05:00,
5443,279,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-02-14 03:50:58.480255-05:00,2026-02-14 03:50:58.799255-05:00,
5444,546,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-02-14 03:51:39.601760-05:00,2026-02-14 03:51:40.187760-05:00,
5445,16,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 03:55:43.465171-05:00,2026-02-14 03:55:43.521171-05:00,
5446,509,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,j.beaumont,2026-02-14 04:01:42.819285-05:00,2026-02-14 04:01:43.368285-05:00,Statement is for the wrong account
5447,605,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 04:06:09.956789-05:00,2026-02-14 04:06:10.601789-05:00,
5448,552,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 04:07:00.481677-05:00,2026-02-14 04:07:01.073677-05:00,
5449,72,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 04:07:14.137830-05:00,2026-02-14 04:07:14.249830-05:00,
5450,344,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 04:12:23.270078-05:00,2026-02-14 04:12:23.654078-05:00,
5451,405,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,s.whitfield,2026-02-14 04:13:31.765580-05:00,2026-02-14 04:13:32.210580-05:00,
5452,181,REVIEW_OPENED,,,UNDERWRITER,c.obrien,2026-02-14 04:15:05.440144-05:00,2026-02-14 04:15:05.661144-05:00,
5453,576,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-02-14 04:17:31.588144-05:00,2026-02-14 04:17:32.204144-05:00,
5454,785,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-14 04:17:55.848782-05:00,2026-02-14 04:17:55.973782-05:00,
5455,818,CREATED,,DRAFT,APPLICANT,portal,2026-02-14 04:19:19.386209-05:00,2026-02-14 04:19:19.544209-05:00,
5456,677,REVIEW_OPENED,,,UNDERWRITER,k.abernathy,2026-02-14 04:21:06.330335-05:00,2026-02-14 04:21:07.047335-05:00,
5457,617,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,p.deshmukh,2026-02-14 04:21:24.935354-05:00,2026-02-14 04:21:25.592354-05:00,
5458,390,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,k.abernathy,2026-02-14 04:26:20.974214-05:00,2026-02-14 04:26:21.404214-05:00,Statement is for the wrong account
5459,576,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-02-14 04:31:27.585953-05:00,2026-02-14 04:31:28.201953-05:00,
5460,987,CREATED,,DRAFT,APPLICANT,portal,2026-02-14 04:32:32.426771-05:00,2026-02-14 04:32:32.753771-05:00,
5461,472,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,d.pham,2026-02-14 04:33:21.180220-05:00,2026-02-14 04:33:21.692220-05:00,
5462,212,REVIEW_OPENED,,,UNDERWRITER,k.abernathy,2026-02-14 04:34:52.583155-05:00,2026-02-14 04:34:52.835155-05:00,
5463,677,REVIEW_CLOSED,,,UNDERWRITER,k.abernathy,2026-02-14 04:37:06.320859-05:00,2026-02-14 04:37:07.037859-05:00,
5464,344,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-02-14 04:41:55.234760-05:00,2026-02-14 04:41:55.618760-05:00,
5465,212,REVIEW_CLOSED,,,UNDERWRITER,k.abernathy,2026-02-14 04:43:19.253971-05:00,2026-02-14 04:43:19.505971-05:00,
5466,294,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,d.pham,2026-02-14 04:45:39.909105-05:00,2026-02-14 04:45:40.243105-05:00,
5467,798,CREATED,,DRAFT,APPLICANT,portal,2026-02-14 04:45:54.648389-05:00,2026-02-14 04:45:54.786389-05:00,
5468,16,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,m.okonkwo,2026-02-14 04:46:50.245475-05:00,2026-02-14 04:46:50.301475-05:00,"Bank statement unreadable, requested a clean copy"
5469,785,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-14 04:46:50.431045-05:00,2026-02-14 04:46:50.556045-05:00,Standard package for LOC
5470,131,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,a.castellanos,2026-02-14 04:47:00.411779-05:00,2026-02-14 04:47:00.582779-05:00,
5471,654,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-02-14 04:47:22.854078-05:00,2026-02-14 04:47:23.548078-05:00,
5472,405,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-02-14 04:52:28.999951-05:00,2026-02-14 04:52:29.444951-05:00,
5473,102,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-14 04:58:57.059359-05:00,2026-02-14 04:58:57.201359-05:00,
5474,294,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-02-14 05:07:47.474449-05:00,2026-02-14 05:07:47.808449-05:00,
5475,472,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-02-14 05:10:07.465805-05:00,2026-02-14 05:10:07.977805-05:00,
5476,1026,CREATED,,DRAFT,APPLICANT,portal,2026-02-14 05:11:45.297705-05:00,2026-02-14 05:11:45.663705-05:00,
5477,344,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-14 05:12:31.968574-05:00,2026-02-14 05:12:32.352574-05:00,
5478,102,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-14 05:13:34.682340-05:00,2026-02-14 05:13:34.824340-05:00,
5479,405,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-02-14 05:14:48.902884-05:00,2026-02-14 05:14:49.347884-05:00,
5480,205,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,m.okonkwo,2026-02-14 05:15:32.917349-05:00,2026-02-14 05:15:33.162349-05:00,
5481,654,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-14 05:17:45.712388-05:00,2026-02-14 05:17:46.406388-05:00,
5482,131,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-02-14 05:17:49.896472-05:00,2026-02-14 05:17:50.067472-05:00,
5483,400,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,c.obrien,2026-02-14 05:19:15.605045-05:00,2026-02-14 05:19:16.045045-05:00,
5484,411,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 05:19:37.114482-05:00,2026-02-14 05:19:37.565482-05:00,
5485,400,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-02-14 05:22:56.650312-05:00,2026-02-14 05:22:57.090312-05:00,
5486,615,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,m.okonkwo,2026-02-14 05:29:23.141553-05:00,2026-02-14 05:29:23.796553-05:00,
5487,597,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,m.okonkwo,2026-02-14 05:33:03.533881-05:00,2026-02-14 05:33:04.170881-05:00,Voided check missing
5488,269,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,p.deshmukh,2026-02-14 05:36:15.964641-05:00,2026-02-14 05:36:16.273641-05:00,
5489,20,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 05:36:17.023741-05:00,2026-02-14 05:36:17.083741-05:00,
5490,294,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-02-14 05:36:24.697880-05:00,2026-02-14 05:36:25.031880-05:00,
5491,269,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-02-14 05:37:37.622096-05:00,2026-02-14 05:37:37.931096-05:00,
5492,472,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-02-14 05:37:54.087309-05:00,2026-02-14 05:37:54.599309-05:00,
5493,535,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,a.castellanos,2026-02-14 05:40:38.726715-05:00,2026-02-14 05:40:39.301715-05:00,
5494,615,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 05:43:30.637337-05:00,2026-02-14 05:43:31.292337-05:00,
5495,345,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 05:44:45.427466-05:00,2026-02-14 05:44:45.812466-05:00,
5496,323,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,j.beaumont,2026-02-14 05:54:08.097127-05:00,2026-02-14 05:54:08.460127-05:00,
5497,424,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 05:54:17.870636-05:00,2026-02-14 05:54:18.334636-05:00,
5498,344,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-14 05:56:08.261911-05:00,2026-02-14 05:56:08.645911-05:00,
5499,205,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-14 05:58:45.888428-05:00,2026-02-14 05:58:46.133428-05:00,
5500,445,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 06:01:24.894592-05:00,2026-02-14 06:01:25.379592-05:00,
5501,552,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,k.abernathy,2026-02-14 06:08:48.585500-05:00,2026-02-14 06:08:49.177500-05:00,
5502,72,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,j.beaumont,2026-02-14 06:09:30.880172-05:00,2026-02-14 06:09:30.992172-05:00,
5503,552,REVIEW_OPENED,,,UNDERWRITER,k.abernathy,2026-02-14 06:10:22.902336-05:00,2026-02-14 06:10:23.494336-05:00,
5504,181,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,c.obrien,2026-02-14 06:12:16.630071-05:00,2026-02-14 06:12:16.851071-05:00,Need most recent business tax return
5505,205,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 06:13:38.040200-05:00,2026-02-14 06:13:38.285200-05:00,
5506,615,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-14 06:13:41.611645-05:00,2026-02-14 06:13:42.266645-05:00,
5507,677,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,k.abernathy,2026-02-14 06:14:59.222703-05:00,2026-02-14 06:14:59.939703-05:00,
5508,131,REVIEW_CLOSED,,,UNDERWRITER,a.castellanos,2026-02-14 06:15:38.070119-05:00,2026-02-14 06:15:38.241119-05:00,
5509,683,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 06:17:09.321037-05:00,2026-02-14 06:17:10.044037-05:00,
5510,654,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,renee.blackwell,2026-02-14 06:17:52.544877-05:00,2026-02-14 06:17:53.238877-05:00,Need proof of ownership for second member
5511,576,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,s.whitfield,2026-02-14 06:22:43.677685-05:00,2026-02-14 06:22:44.293685-05:00,Need proof of ownership for second member
5512,294,REVIEW_OPENED,,,UNDERWRITER,d.pham,2026-02-14 06:22:47.345833-05:00,2026-02-14 06:22:47.679833-05:00,
5513,57,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 06:27:56.598263-05:00,2026-02-14 06:27:56.695263-05:00,
5514,617,REVIEW_OPENED,,,UNDERWRITER,p.deshmukh,2026-02-14 06:28:00.722021-05:00,2026-02-14 06:28:01.379021-05:00,
5515,535,DECLINED,DECISIONED,DECLINED,SYSTEM,underwriting-service,2026-02-14 06:28:09.163280-05:00,2026-02-14 06:28:09.738280-05:00,
5516,344,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-14 06:31:30.505644-05:00,2026-02-14 06:31:30.889644-05:00,
5517,552,REVIEW_CLOSED,,,UNDERWRITER,k.abernathy,2026-02-14 06:32:17.694942-05:00,2026-02-14 06:32:18.286942-05:00,
5518,783,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-14 06:34:09.780464-05:00,2026-02-14 06:34:09.903464-05:00,Standard package for TERM_LOAN
5519,230,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 06:34:34.768633-05:00,2026-02-14 06:34:35.038633-05:00,
5520,413,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 06:35:52.006697-05:00,2026-02-14 06:35:52.459697-05:00,
5521,131,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-02-14 06:36:47.373337-05:00,2026-02-14 06:36:47.544337-05:00,
5522,617,REVIEW_CLOSED,,,UNDERWRITER,p.deshmukh,2026-02-14 06:38:55.138865-05:00,2026-02-14 06:38:55.795865-05:00,
5523,159,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,t.rivas,2026-02-14 06:39:18.592280-05:00,2026-02-14 06:39:18.791280-05:00,
5524,472,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,d.pham,2026-02-14 06:39:56.521751-05:00,2026-02-14 06:39:57.033751-05:00,Requested explanation of large deposit
5525,294,REVIEW_CLOSED,,,UNDERWRITER,d.pham,2026-02-14 06:41:05.958753-05:00,2026-02-14 06:41:06.292753-05:00,
5526,159,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-02-14 06:41:14.799431-05:00,2026-02-14 06:41:14.998431-05:00,
5527,72,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-02-14 06:42:13.615531-05:00,2026-02-14 06:42:13.727531-05:00,
5528,344,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-14 06:43:03.445792-05:00,2026-02-14 06:43:03.829792-05:00,
5529,323,REVIEW_OPENED,,,UNDERWRITER,j.beaumont,2026-02-14 06:43:40.938937-05:00,2026-02-14 06:43:41.301937-05:00,
5530,612,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,k.abernathy,2026-02-14 06:53:17.865009-05:00,2026-02-14 06:53:18.517009-05:00,
5531,677,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-02-14 06:53:52.212307-05:00,2026-02-14 06:53:52.929307-05:00,
5532,539,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 06:58:16.654803-05:00,2026-02-14 06:58:17.233803-05:00,
5533,131,REVIEW_CLOSED,,,UNDERWRITER,a.castellanos,2026-02-14 06:58:39.387843-05:00,2026-02-14 06:58:39.558843-05:00,
5534,102,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-14 06:59:04.684197-05:00,2026-02-14 06:59:04.826197-05:00,
5535,72,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-02-14 06:59:26.589601-05:00,2026-02-14 06:59:26.701601-05:00,
5536,552,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,k.abernathy,2026-02-14 07:01:23.854857-05:00,2026-02-14 07:01:24.446857-05:00,
5537,159,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-02-14 07:01:59.685904-05:00,2026-02-14 07:01:59.884904-05:00,
5538,159,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-02-14 07:04:43.428849-05:00,2026-02-14 07:04:43.627849-05:00,
5539,273,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 07:15:24.809814-05:00,2026-02-14 07:15:25.122814-05:00,
5540,829,CREATED,,DRAFT,APPLICANT,portal,2026-02-14 07:17:29.816003-05:00,2026-02-14 07:17:29.985003-05:00,
5541,205,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,m.okonkwo,2026-02-14 07:17:35.059492-05:00,2026-02-14 07:17:35.304492-05:00,Need proof of ownership for second member
5542,159,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-02-14 07:18:18.816906-05:00,2026-02-14 07:18:19.015906-05:00,
5543,552,DECLINED,DECISIONED,DECLINED,SYSTEM,underwriting-service,2026-02-14 07:19:55.876739-05:00,2026-02-14 07:19:56.468739-05:00,
5544,53,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,t.rivas,2026-02-14 07:23:36.560379-05:00,2026-02-14 07:23:36.653379-05:00,
5545,102,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-14 07:25:02.277781-05:00,2026-02-14 07:25:02.419781-05:00,
5546,615,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,m.okonkwo,2026-02-14 07:30:14.136648-05:00,2026-02-14 07:30:14.791648-05:00,Requested AR aging as of month end
5547,612,REVIEW_OPENED,,,UNDERWRITER,k.abernathy,2026-02-14 07:31:19.028285-05:00,2026-02-14 07:31:19.680285-05:00,
5548,53,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-02-14 07:31:42.258359-05:00,2026-02-14 07:31:42.351359-05:00,
5549,72,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,j.beaumont,2026-02-14 07:33:26.052497-05:00,2026-02-14 07:33:26.164497-05:00,Requested AR aging as of month end
5550,557,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-14 07:37:00.683523-05:00,2026-02-14 07:37:01.280523-05:00,
