transaction_id,application_id,document_id,account_last4,posted_date,description,amount,running_balance,category,category_source,created_at
18218,356,1195,2652,2026-01-05,DUKE ENERGY BILLPAY,-10497.87,94957.82,UTILITIES,OPTISCAN_RULES,2026-02-15 22:21:15.552723-05:00
18219,356,1195,2652,2026-01-07,ADP PAYROLL FEES,-14993.69,79964.13,,,2026-02-15 22:17:04.542045-05:00
18220,356,1195,2652,2026-01-08,GUSTO PAYROLL,-12606.13,67358.00,PAYROLL,OPTISCAN_RULES,2026-02-15 22:27:30.030802-05:00
18221,356,1195,2652,2026-01-11,SHOPIFY PAYMENTS PAYOUT,11779.89,79137.89,,,2026-02-15 22:20:35.457182-05:00
18222,356,1195,2652,2026-01-12,CARD PAYMENT THANK YOU,-7334.06,71803.83,OTHER,OPTISCAN_RULES,2026-02-15 22:30:53.893394-05:00
18223,356,1195,2652,2026-01-13,ACH CREDIT CUSTOMER PMT,16078.40,87882.23,,,2026-02-15 22:16:01.536136-05:00
18224,356,1195,2652,2026-01-14,US FOODS ACH DEBIT,-7691.62,80190.61,,,2026-02-15 22:30:07.636261-05:00
18225,356,1195,2652,2026-01-16,AMEX SETTLEMENT,4038.84,84229.45,CARD_SETTLEMENT,AI_SERVICE,2026-02-15 22:26:27.578452-05:00
18226,356,1195,2652,2026-01-17,ACH CREDIT CUSTOMER PMT,16694.70,100924.15,,,2026-02-15 22:16:48.839756-05:00
18227,356,1195,2652,2026-01-18,US FOODS ACH DEBIT   ,-11521.94,89402.21,,,2026-02-15 22:33:25.822711-05:00
18228,356,1195,2652,2026-01-19,ADP PAYROLL FEES,-2976.49,86425.72,,,2026-02-15 22:18:28.178846-05:00
18229,356,1195,2652,2026-01-20,REMOTE DEPOSIT CAPTURE,2212.08,88637.80,CHECK_DEPOSIT,OPTISCAN_RULES,2026-02-15 22:31:23.767576-05:00
18230,356,1195,2652,2026-01-22,sba loan payment,-5407.11,83230.69,,,2026-02-15 22:18:29.938298-05:00
18231,356,1195,2652,2026-01-24,SYSCO FOOD SERVICE 39473601,-9700.61,73530.08,SUPPLIER,OPTISCAN_RULES,2026-02-15 22:33:42.680391-05:00
18232,356,1195,2652,2026-01-25,remote deposit capture,17541.86,91071.94,,,2026-02-15 22:17:55.352087-05:00
18233,356,1195,2652,2026-01-26,ATM WITHDRAWAL,-12574.76,78497.18,OTHER,OPTISCAN_RULES,2026-02-15 22:18:36.164005-05:00
18234,356,1195,2652,2026-01-27,WIRE IN REF 8841,33448.78,111945.96,,,2026-02-15 22:15:24.156656-05:00
18235,356,1195,2652,2026-01-28,remote deposit capture,5960.33,117906.29,CHECK_DEPOSIT,MANUAL,2026-02-15 22:32:26.129395-05:00
18236,356,1197,8504,2026-01-10,sysco food service,-13452.12,78902.92,,,2026-02-15 22:22:46.143075-05:00
18237,356,1197,8504,2026-01-11,COMMERCIAL RENT ACH,-13802.50,65100.42,RENT,OPTISCAN_RULES,2026-02-15 22:29:33.292657-05:00
18238,356,1197,8504,2026-01-12,ACH CREDIT CUSTOMER PMT ****8684,33775.02,98875.44,ACH_CREDIT,AI_SERVICE,2026-02-15 22:25:47.931172-05:00
18239,356,1197,8504,2026-01-13,GUSTO PAYROLL 78626291,-9433.39,89442.05,PAYROLL,OPTISCAN_RULES,2026-02-15 22:24:16.834323-05:00
18240,356,1197,8504,2026-01-14,STRIPE PAYOUT,34523.17,123965.22,CARD_SETTLEMENT,AI_SERVICE,2026-02-15 22:22:53.252522-05:00
18241,356,1197,8504,2026-01-15,duke energy billpay,-3926.75,120038.47,UTILITIES,OPTISCAN_RULES,2026-02-15 22:23:34.785645-05:00
18242,356,1197,8504,2026-01-16,VENDOR CHECK 1042,-8214.10,111824.37,,,2026-02-15 22:15:47.258402-05:00
18243,356,1197,8504,2026-01-17,INSURANCE PREMIUM ACH,-3419.15,108405.22,INSURANCE,MANUAL,2026-02-15 22:15:46.865171-05:00
18244,356,1197,8504,2026-01-18,COMMERCIAL RENT ACH,-7216.36,101188.86,,,2026-02-15 22:20:46.172043-05:00
18245,356,1197,8504,2026-01-19,vendor check 1042,-10984.22,90204.64,,,2026-02-15 22:15:36.313305-05:00
18246,356,1197,8504,2026-01-22,duke energy billpay,-7008.18,83196.46,UTILITIES,OPTISCAN_RULES,2026-02-15 22:23:59.301194-05:00
18247,356,1197,8504,2026-01-23,SYSCO FOOD SERVICE 96605388,-15596.87,67599.59,SUPPLIER,MANUAL,2026-02-15 22:24:02.213516-05:00
18248,356,1197,8504,2026-01-24,GUSTO PAYROLL 58287891,-18284.76,49314.83,,,2026-02-15 22:23:12.364982-05:00
18249,356,1197,8504,2026-01-25,DUKE ENERGY BILLPAY,-18240.09,31074.74,,,2026-02-15 22:28:18.740258-05:00
18250,356,1197,8504,2026-01-26,insurance premium ach,-4167.43,26907.31,INSURANCE,OPTISCAN_RULES,2026-02-15 22:32:19.417077-05:00
18251,356,1197,8504,2026-01-28,DUKE ENERGY BILLPAY,-10701.24,16206.07,,,2026-02-15 22:32:47.921976-05:00
18252,356,1197,8504,2026-01-29,SQUARE INC          DEPOSIT,28428.07,44634.14,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-15 22:16:07.351912-05:00
18253,356,1197,8504,2026-01-30,GUSTO PAYROLL,-2960.19,41673.95,PAYROLL,OPTISCAN_RULES,2026-02-15 22:20:00.231012-05:00
18254,356,1197,8504,2026-01-31,STRIPE PAYOUT,30206.50,71880.45,,,2026-02-15 22:21:59.990565-05:00
18255,356,1197,8504,2026-02-01,STRIPE PAYOUT,17669.58,89550.03,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-15 22:17:35.688349-05:00
18256,356,1197,8504,2026-02-02,CARD PAYMENT THANK YOU,-651.48,88898.55,OTHER,OPTISCAN_RULES,2026-02-15 22:22:54.568228-05:00
18257,356,1197,8504,2026-02-03,GUSTO PAYROLL   ,-3866.66,85031.89,PAYROLL,OPTISCAN_RULES,2026-02-15 22:21:31.742201-05:00
18258,356,1197,8504,2026-02-06,ACH CREDIT CUSTOMER PMT,19614.55,104646.44,ACH_CREDIT,OPTISCAN_RULES,2026-02-15 22:17:07.517046-05:00
18259,357,1199,8087,2025-12-27,STRIPE PAYOUT 88400501,9568.87,84964.05,,,2026-02-18 08:39:59.043131-05:00
18260,357,1199,8087,2025-12-28,DUKE ENERGY BILLPAY 61738481,-4871.05,80093.00,UTILITIES,OPTISCAN_RULES,2026-02-18 08:23:33.596164-05:00
18261,357,1199,8087,2025-12-29,HOME DEPOT PRO,-7024.04,73068.96,SUPPLIER,OPTISCAN_RULES,2026-02-18 08:35:57.463832-05:00
18262,357,1199,8087,2025-12-30,ADP PAYROLL FEES 15511653,-13013.71,60055.25,PAYROLL,AI_SERVICE,2026-02-18 08:23:37.308617-05:00
18263,357,1199,8087,2025-12-31,ATM WITHDRAWAL,-6901.90,53153.35,OTHER,OPTISCAN_RULES,2026-02-18 08:40:20.229189-05:00
18264,357,1199,8087,2026-01-01,AMEX SETTLEMENT,19296.15,72449.50,,,2026-02-18 08:26:39.083879-05:00
18265,357,1199,8087,2026-01-02,merchant bankcd dep,19643.45,92092.95,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-18 08:35:32.681349-05:00
18266,357,1199,8087,2026-01-03,COMMERCIAL RENT ACH 62893856,-5830.31,86262.64,RENT,OPTISCAN_RULES,2026-02-18 08:24:35.701774-05:00
18267,357,1199,8087,2026-01-04,FASTCAP ADVANCE DEPOSIT 55177544,63500.00,149762.64,,,2026-02-18 08:36:24.445722-05:00
18268,357,1199,8087,2026-01-05,OVERDRAFT ITEM FEE,-35.00,149727.64,,,2026-02-18 08:25:36.026599-05:00
18269,357,1199,8087,2026-01-06,WIRE IN REF 8841 ****5083,17870.63,167598.27,WIRE_IN,OPTISCAN_RULES,2026-02-18 08:30:19.667344-05:00
18270,357,1199,8087,2026-01-07,ADP PAYROLL FEES,-3442.25,164156.02,,,2026-02-18 08:35:05.202377-05:00
18271,357,1199,8087,2026-01-08,HOME DEPOT PRO,-2496.94,161659.08,SUPPLIER,MANUAL,2026-02-18 08:22:43.318131-05:00
18272,357,1199,8087,2026-01-09,GUSTO PAYROLL 03201733,-13967.89,147691.19,PAYROLL,MANUAL,2026-02-18 08:36:31.090715-05:00
18273,357,1199,8087,2026-01-10,SYSCO FOOD SERVICE 32391379,-9111.32,138579.87,,,2026-02-18 08:32:38.939061-05:00
18274,357,1199,8087,2026-01-11,ACH CREDIT CUSTOMER PMT,25459.05,164038.92,ACH_CREDIT,OPTISCAN_RULES,2026-02-18 08:32:42.983136-05:00
18275,357,1199,8087,2026-01-12,GUSTO PAYROLL,-15568.05,148470.87,PAYROLL,OPTISCAN_RULES,2026-02-18 08:36:46.742827-05:00
18276,357,1199,8087,2026-01-13,DUKE ENERGY BILLPAY   ,-12933.94,135536.93,,,2026-02-18 08:34:05.469852-05:00
18277,357,1199,8087,2026-01-14,SYSCO FOOD SERVICE   ,-2620.33,132916.60,,,2026-02-18 08:27:00.554692-05:00
18278,357,1199,8087,2026-01-15,ADP PAYROLL FEES,-9291.24,123625.36,PAYROLL,OPTISCAN_RULES,2026-02-18 08:39:00.753255-05:00
18279,357,1199,8087,2026-01-16,ach credit customer pmt,18957.95,142583.31,ACH_CREDIT,MANUAL,2026-02-18 08:28:54.644337-05:00
18280,357,1199,8087,2026-01-17,ATM WITHDRAWAL 55819771,-4613.05,137970.26,OTHER,OPTISCAN_RULES,2026-02-18 08:34:04.514732-05:00
18281,357,1199,8087,2026-01-18,COMMERCIAL RENT ACH,-10381.83,127588.43,RENT,OPTISCAN_RULES,2026-02-18 08:27:10.401322-05:00
18282,357,1199,8087,2026-01-19,DUKE ENERGY BILLPAY 12306174,-8093.24,119495.19,UTILITIES,OPTISCAN_RULES,2026-02-18 08:27:06.101191-05:00
18283,357,1199,8087,2026-01-20,NSF FEE   ,-15.00,119480.19,,,2026-02-18 08:26:23.898792-05:00
18284,357,1199,8087,2026-01-21,HOME DEPOT PRO,-10433.53,109046.66,SUPPLIER,MANUAL,2026-02-18 08:23:36.416758-05:00
18285,357,1199,8087,2026-01-23,ACH CREDIT CUSTOMER PMT   ,23452.20,132498.86,ACH_CREDIT,OPTISCAN_RULES,2026-02-18 08:33:49.129982-05:00
18286,357,1199,8087,2026-01-24,home depot pro,-15657.53,116841.33,SUPPLIER,AI_SERVICE,2026-02-18 08:32:53.337826-05:00
18287,357,1199,8087,2026-01-25,CARD PAYMENT THANK YOU 94710037,-12804.31,104037.02,,,2026-02-18 08:38:48.727004-05:00
18288,358,1202,0820,2025-12-15,SQUARE INC          DEPOSIT,7838.01,128467.21,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-12 16:45:24.433628-05:00
18289,358,1202,0820,2025-12-16,TOAST POS SETTLEMENT,11104.19,139571.40,,,2026-02-12 16:54:15.954770-05:00
18290,358,1202,0820,2025-12-17,GUSTO PAYROLL,-5542.57,134028.83,PAYROLL,OPTISCAN_RULES,2026-02-12 16:52:58.046495-05:00
18291,358,1202,0820,2025-12-18,STRIPE PAYOUT,33026.79,167055.62,,,2026-02-12 16:59:30.912227-05:00
18292,358,1202,0820,2025-12-19,HOME DEPOT PRO,-13178.25,153877.37,SUPPLIER,OPTISCAN_RULES,2026-02-12 17:02:08.972439-05:00
18293,358,1202,0820,2025-12-20,stripe payout,11630.07,165507.44,,,2026-02-12 17:03:31.885037-05:00
18294,358,1202,0820,2025-12-21,NSF FEE,-35.00,165472.44,FEE,OPTISCAN_RULES,2026-02-12 16:46:53.288714-05:00
18295,358,1202,0820,2025-12-22,DUKE ENERGY BILLPAY,-1420.59,164051.85,UTILITIES,OPTISCAN_RULES,2026-02-12 16:48:35.582312-05:00
18296,358,1202,0820,2025-12-23,INSURANCE PREMIUM ACH,-18665.19,145386.66,INSURANCE,MANUAL,2026-02-12 16:56:02.778703-05:00
18297,358,1202,0820,2025-12-24,DUKE ENERGY BILLPAY,-14707.80,130678.86,UTILITIES,OPTISCAN_RULES,2026-02-12 16:46:50.065802-05:00
18298,358,1202,0820,2025-12-25,COMMERCIAL RENT ACH,-5951.06,124727.80,RENT,MANUAL,2026-02-12 16:51:30.393865-05:00
18299,358,1202,0820,2025-12-26,DUKE ENERGY BILLPAY ****0425,-16113.45,108614.35,UTILITIES,AI_SERVICE,2026-02-12 16:52:37.079128-05:00
18300,358,1202,0820,2025-12-27,ONLINE TRANSFER FROM SAV 8842 84538807,41855.49,150469.84,ACH_CREDIT,OPTISCAN_RULES,2026-02-12 16:51:04.239224-05:00
18301,358,1202,0820,2025-12-28,GUSTO PAYROLL,-6745.12,143724.72,,,2026-02-12 16:56:35.509002-05:00
18302,358,1202,0820,2025-12-28,MERCHANT BANKCD DEP,21682.30,165407.02,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-12 16:59:25.393300-05:00
18303,358,1202,0820,2025-12-29,STRIPE PAYOUT 82442384,15122.28,180529.30,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-12 16:58:23.331104-05:00
18304,358,1202,0820,2025-12-30,NSF FEE ****7902,-36.00,180493.30,,,2026-02-12 16:58:25.321435-05:00
18305,358,1202,0820,2025-12-31,WIRE IN REF 8841 68340486,4709.08,185202.38,,,2026-02-12 16:50:30.056547-05:00
18306,358,1202,0820,2026-01-01,DUKE ENERGY BILLPAY,-3019.16,182183.22,UTILITIES,MANUAL,2026-02-12 16:57:56.096498-05:00
18307,358,1202,0820,2026-01-02,STRIPE PAYOUT,26432.83,208616.05,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-12 16:50:58.254349-05:00
18308,358,1202,0820,2026-01-03,GUSTO PAYROLL ****6403,-14476.50,194139.55,PAYROLL,MANUAL,2026-02-12 16:57:01.207556-05:00
18309,358,1202,0820,2026-01-04,us foods ach debit,-15459.04,178680.51,SUPPLIER,OPTISCAN_RULES,2026-02-12 16:48:22.021369-05:00
18310,358,1202,0820,2026-01-05,INSURANCE PREMIUM ACH   ,-17234.39,161446.12,INSURANCE,OPTISCAN_RULES,2026-02-12 16:45:49.931083-05:00
18311,358,1202,0820,2026-01-05,INSURANCE PREMIUM ACH,-4820.07,156626.05,INSURANCE,AI_SERVICE,2026-02-12 16:47:27.075664-05:00
18312,358,1202,0820,2026-01-06,SHOPIFY PAYMENTS PAYOUT,20590.59,177216.64,CARD_SETTLEMENT,AI_SERVICE,2026-02-12 16:54:28.538551-05:00
18313,358,1202,0820,2026-01-07,SYSCO FOOD SERVICE,-12695.23,164521.41,,,2026-02-12 16:57:25.901363-05:00
18314,358,1202,0820,2026-01-08,NSF FEE,-15.00,164506.41,FEE,MANUAL,2026-02-12 16:53:25.100243-05:00
18315,358,1202,0820,2026-01-09,GUSTO PAYROLL 46185768,-14004.86,150501.55,PAYROLL,OPTISCAN_RULES,2026-02-12 16:48:09.575953-05:00
18316,358,1202,0820,2026-01-09,NSF FEE 37803888,-36.00,150465.55,FEE,OPTISCAN_RULES,2026-02-12 16:51:45.013147-05:00
18317,358,1202,0820,2026-01-10,duke energy billpay,-17397.28,133068.27,UTILITIES,MANUAL,2026-02-12 16:54:09.958094-05:00
18318,358,1202,0820,2026-01-11,SQUARE INC          DEPOSIT,32492.30,165560.57,,,2026-02-12 16:49:53.484072-05:00
18319,358,1202,0820,2026-01-12,COMMERCIAL RENT ACH 46518342,-8735.49,156825.08,RENT,OPTISCAN_RULES,2026-02-12 16:59:19.471058-05:00
18320,358,1202,0820,2026-01-13,GUSTO PAYROLL   ,-11221.01,145604.07,PAYROLL,OPTISCAN_RULES,2026-02-12 17:03:21.030017-05:00
18321,359,1206,7788,2026-01-17,us foods ach debit,-36850.50,9549.52,SUPPLIER,OPTISCAN_RULES,2026-03-09 14:20:19.824961-05:00
18322,359,1206,7788,2026-01-18,COMMERCIAL RENT ACH ****7729,-21191.27,-11641.75,RENT,OPTISCAN_RULES,2026-03-09 14:27:35.486235-05:00
18323,359,1206,7788,2026-01-19,SHOPIFY PAYMENTS PAYOUT,26623.72,14981.97,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-09 14:21:32.136619-05:00
18324,359,1206,7788,2026-01-20,US FOODS ACH DEBIT ****2744,-29798.20,-14816.23,SUPPLIER,OPTISCAN_RULES,2026-03-09 14:15:17.462292-05:00
18325,359,1206,7788,2026-01-21,VENDOR CHECK 1042   ,-20825.59,-35641.82,SUPPLIER,OPTISCAN_RULES,2026-03-09 14:17:24.303087-05:00
18326,359,1206,7788,2026-01-22,GUSTO PAYROLL,-17037.63,-52679.45,PAYROLL,OPTISCAN_RULES,2026-03-09 14:12:01.652350-05:00
18327,359,1206,7788,2026-01-23,SBA LOAN PAYMENT ****8704,-17124.98,-69804.43,DEBT_SERVICE,OPTISCAN_RULES,2026-03-09 14:12:48.649300-05:00
18328,359,1206,7788,2026-01-24,DUKE ENERGY BILLPAY,-31280.27,-101084.70,UTILITIES,AI_SERVICE,2026-03-09 14:16:59.588191-05:00
18329,359,1206,7788,2026-01-25,HOME DEPOT PRO,-10809.64,-111894.34,SUPPLIER,OPTISCAN_RULES,2026-03-09 14:17:52.908557-05:00
18330,359,1206,7788,2026-01-26,MERCHANT BANKCD DEP,76584.49,-35309.85,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-09 14:18:39.523685-05:00
18331,359,1206,7788,2026-01-27,MERCHANT BANKCD DEP,66569.61,31259.76,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-09 14:11:02.019910-05:00
18332,359,1206,7788,2026-01-28,HOME DEPOT PRO 43971959,-33745.93,-2486.17,SUPPLIER,MANUAL,2026-03-09 14:22:57.582368-05:00
18333,359,1206,7788,2026-01-29,GUSTO PAYROLL,-26028.92,-28515.09,,,2026-03-09 14:25:16.222409-05:00
18334,359,1206,7788,2026-01-30,CARD PAYMENT THANK YOU,-19280.18,-47795.27,OTHER,OPTISCAN_RULES,2026-03-09 14:25:15.727239-05:00
18335,359,1206,7788,2026-01-31,INSURANCE PREMIUM ACH,-32592.27,-80387.54,,,2026-03-09 14:14:15.445890-05:00
18336,359,1206,7788,2026-02-01,SQUARE INC          DEPOSIT,29929.48,-50458.06,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-09 14:13:39.614731-05:00
18337,359,1206,7788,2026-02-02,ADP PAYROLL FEES ****4714,-10620.38,-61078.44,PAYROLL,MANUAL,2026-03-09 14:13:41.160751-05:00
18338,359,1206,7788,2026-02-03,STRIPE PAYOUT,28001.27,-33077.17,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-09 14:18:13.010778-05:00
18339,359,1206,7788,2026-02-04,SYSCO FOOD SERVICE,-29484.34,-62561.51,SUPPLIER,OPTISCAN_RULES,2026-03-09 14:29:18.917836-05:00
18340,359,1206,7788,2026-02-05,HOME DEPOT PRO,-26444.14,-89005.65,SUPPLIER,AI_SERVICE,2026-03-09 14:25:19.458220-05:00
18341,359,1206,7788,2026-02-06,home depot pro,-19795.75,-108801.40,,,2026-03-09 14:14:51.193729-05:00
18342,359,1206,7788,2026-02-07,duke energy billpay,-1109.71,-109911.11,,,2026-03-09 14:28:54.295357-05:00
18343,359,1206,7788,2026-02-08,SQUARE INC          DEPOSIT 30671683,74454.73,-35456.38,,,2026-03-09 14:13:34.288422-05:00
18344,359,1206,7788,2026-02-09,STRIPE PAYOUT,58535.66,23079.28,,,2026-03-09 14:20:35.148174-05:00
18345,359,1206,7788,2026-02-10,INSURANCE PREMIUM ACH 76698954,-39763.38,-16684.10,INSURANCE,MANUAL,2026-03-09 14:28:38.735703-05:00
18346,359,1206,7788,2026-02-11,COMMERCIAL RENT ACH,-40845.11,-57529.21,RENT,OPTISCAN_RULES,2026-03-09 14:26:21.839578-05:00
18347,359,1206,7788,2026-02-12,SYSCO FOOD SERVICE,-35224.09,-92753.30,,,2026-03-09 14:21:13.042941-05:00
18348,359,1206,7788,2026-02-13,STRIPE PAYOUT 21625871,32080.61,-60672.69,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-09 14:15:48.713522-05:00
18349,359,1206,7788,2026-02-14,SQUARE INC          DEPOSIT,41199.84,-19472.85,CARD_SETTLEMENT,AI_SERVICE,2026-03-09 14:28:30.481363-05:00
18350,359,1206,7788,2026-02-14,US FOODS ACH DEBIT 73533842,-10717.16,-30190.01,SUPPLIER,OPTISCAN_RULES,2026-03-09 14:21:16.503986-05:00
18351,359,1206,7788,2026-02-15,ACH CREDIT CUSTOMER PMT,63123.80,32933.79,,,2026-03-09 14:18:28.153545-05:00
18352,359,1208,3740,2026-01-20,REMOTE DEPOSIT CAPTURE,14492.09,55532.05,CHECK_DEPOSIT,OPTISCAN_RULES,2026-03-10 10:46:50.186330-05:00
18353,359,1208,3740,2026-01-21,vendor check 1042,-35715.22,19816.83,SUPPLIER,OPTISCAN_RULES,2026-03-10 10:53:40.319755-05:00
18354,359,1208,3740,2026-01-22,COMMERCIAL RENT ACH   ,-23610.88,-3794.05,RENT,OPTISCAN_RULES,2026-03-10 10:44:23.339484-05:00
18355,359,1208,3740,2026-01-23,COMMERCIAL RENT ACH   ,-29739.00,-33533.05,RENT,OPTISCAN_RULES,2026-03-10 10:51:59.895684-05:00
18356,359,1208,3740,2026-01-25,REMOTE DEPOSIT CAPTURE,8829.11,-24703.94,CHECK_DEPOSIT,AI_SERVICE,2026-03-10 10:41:49.380528-05:00
18357,359,1208,3740,2026-01-28,SYSCO FOOD SERVICE,-32097.45,-56801.39,,,2026-03-10 10:47:02.703887-05:00
18358,359,1208,3740,2026-01-29,OVERDRAFT ITEM FEE,-35.00,-56836.39,FEE,OPTISCAN_RULES,2026-03-10 10:56:10.449443-05:00
18359,359,1208,3740,2026-01-31,COMMERCIAL RENT ACH,-21433.38,-78269.77,RENT,AI_SERVICE,2026-03-10 10:39:51.369482-05:00
18360,359,1208,3740,2026-02-01,CARD PAYMENT THANK YOU,-22969.74,-101239.51,OTHER,OPTISCAN_RULES,2026-03-10 10:40:50.977356-05:00
18361,359,1208,3740,2026-02-05,WIRE IN REF 8841 90700040,63545.56,-37693.95,WIRE_IN,OPTISCAN_RULES,2026-03-10 10:47:05.807967-05:00
18362,359,1208,3740,2026-02-06,CARD PAYMENT THANK YOU,-7714.36,-45408.31,OTHER,OPTISCAN_RULES,2026-03-10 10:49:43.073607-05:00
18363,359,1208,3740,2026-02-09,sysco food service,-38219.05,-83627.36,,,2026-03-10 10:53:07.534189-05:00
18364,359,1208,3740,2026-02-10,VENDOR CHECK 1042   ,-34447.88,-118075.24,,,2026-03-10 10:53:45.977110-05:00
18365,359,1208,3740,2026-02-11,ADP PAYROLL FEES,-29291.63,-147366.87,,,2026-03-10 10:49:52.162176-05:00
18366,359,1208,3740,2026-02-12,STRIPE PAYOUT,15995.63,-131371.24,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-10 10:55:30.838860-05:00
18367,360,1209,8845,2026-01-13,US FOODS ACH DEBIT ****3588,-10155.20,59868.55,,,2026-02-22 00:03:34.107514-05:00
18368,360,1209,8845,2026-01-14,SQUARE INC          DEPOSIT,163230.98,223099.53,,,2026-02-21 23:51:54.477498-05:00
18369,360,1209,8845,2026-01-15,SYSCO FOOD SERVICE ****0271,-42457.85,180641.68,SUPPLIER,OPTISCAN_RULES,2026-02-21 23:55:56.175360-05:00
18370,360,1209,8845,2026-01-17,COMMERCIAL RENT ACH 66440890,-40467.61,140174.07,,,2026-02-22 00:05:57.927888-05:00
18371,360,1209,8845,2026-01-18,SYSCO FOOD SERVICE,-28758.22,111415.85,SUPPLIER,OPTISCAN_RULES,2026-02-22 00:09:10.177362-05:00
18372,360,1209,8845,2026-01-19,ONLINE TRANSFER FROM SAV 8842 69165670,13586.42,125002.27,INTERNAL_TRANSFER,MANUAL,2026-02-21 23:55:52.790355-05:00
18373,360,1209,8845,2026-01-20,WIRE IN REF 8841 01428989,94060.54,219062.81,WIRE_IN,MANUAL,2026-02-22 00:03:11.000521-05:00
18374,360,1209,8845,2026-01-23,STRIPE PAYOUT,130647.39,349710.20,,,2026-02-21 23:53:03.510610-05:00
18375,360,1209,8845,2026-01-24,TOAST POS SETTLEMENT 25002711,73504.10,423214.30,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-22 00:04:07.366504-05:00
18376,360,1209,8845,2026-01-25,ATM WITHDRAWAL ****0816,-43774.44,379439.86,OTHER,OPTISCAN_RULES,2026-02-22 00:03:23.269195-05:00
18377,360,1209,8845,2026-01-26,GUSTO PAYROLL ****4061,-14402.69,365037.17,PAYROLL,OPTISCAN_RULES,2026-02-21 23:53:43.793465-05:00
18378,360,1209,8845,2026-01-27,TOAST POS SETTLEMENT 65976544,106851.84,471889.01,,,2026-02-22 00:04:24.553076-05:00
18379,360,1209,8845,2026-01-28,ACH CREDIT CUSTOMER PMT,58069.74,529958.75,ACH_CREDIT,OPTISCAN_RULES,2026-02-22 00:02:23.187255-05:00
18380,360,1209,8845,2026-01-30,MERCHANT BANKCD DEP 16592339,23954.93,553913.68,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-21 23:53:41.697684-05:00
18381,360,1209,8845,2026-01-31,gusto payroll,-27521.78,526391.90,PAYROLL,AI_SERVICE,2026-02-21 23:52:38.058905-05:00
18382,360,1209,8845,2026-02-01,SYSCO FOOD SERVICE,-86729.90,439662.00,,,2026-02-22 00:05:48.824703-05:00
18383,360,1209,8845,2026-02-02,CARD PAYMENT THANK YOU,-37868.08,401793.92,OTHER,AI_SERVICE,2026-02-22 00:02:28.686325-05:00
18384,360,1209,8845,2026-02-03,ADP PAYROLL FEES,-74277.40,327516.52,PAYROLL,OPTISCAN_RULES,2026-02-22 00:05:08.678357-05:00
18385,360,1209,8845,2026-02-04,SHOPIFY PAYMENTS PAYOUT,75200.87,402717.39,CARD_SETTLEMENT,MANUAL,2026-02-22 00:05:29.934692-05:00
18386,360,1209,8845,2026-02-05,GUSTO PAYROLL,-63043.30,339674.09,,,2026-02-21 23:53:45.736478-05:00
18387,360,1209,8845,2026-02-06,STRIPE PAYOUT,114689.35,454363.44,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-22 00:04:50.064044-05:00
18388,360,1209,8845,2026-02-08,STRIPE PAYOUT ****6980,86549.00,540912.44,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-21 23:58:49.318370-05:00
18389,360,1209,8845,2026-02-09,CARD PAYMENT THANK YOU 93979762,-33698.33,507214.11,OTHER,AI_SERVICE,2026-02-22 00:08:30.838772-05:00
18390,360,1209,8845,2026-02-10,GUSTO PAYROLL,-48119.66,459094.45,PAYROLL,OPTISCAN_RULES,2026-02-21 23:54:06.070421-05:00
18391,360,1209,8845,2026-02-11,SBA LOAN PAYMENT,-19249.32,439845.13,DEBT_SERVICE,OPTISCAN_RULES,2026-02-21 23:52:26.235287-05:00
18392,360,1209,8845,2025-12-14,GUSTO PAYROLL,-75996.38,363848.75,,,2026-02-22 00:05:52.215575-05:00
18393,360,1209,8845,2025-12-15,WIRE IN REF 8841,112232.14,476080.89,WIRE_IN,AI_SERVICE,2026-02-21 23:55:14.411736-05:00
18394,360,1209,8845,2025-12-17,SQUARE INC          DEPOSIT,123491.07,599571.96,CARD_SETTLEMENT,AI_SERVICE,2026-02-21 23:57:27.875907-05:00
18395,360,1209,8845,2025-12-18,SYSCO FOOD SERVICE,-7469.63,592102.33,,,2026-02-22 00:04:37.932229-05:00
18396,360,1209,8845,2025-12-19,GUSTO PAYROLL,-29507.35,562594.98,PAYROLL,OPTISCAN_RULES,2026-02-21 23:52:45.978518-05:00
18397,360,1209,8845,2025-12-20,shopify payments payout,91603.81,654198.79,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-22 00:06:04.355466-05:00
